Source0,titre,type_offre,type_bien,zone,prix,pieces,surface_m2,source8,source,raison_rejet
COIN D'AFRIQUE,Location villa duplex meuble 4 pièces - Agoè,LOCATION,VILLA,agoe,600000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 8 pièces à Adidogomé Ipg,LOCATION,VILLA,adidogome,600000.0,8,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces à Agbalepedo,LOCATION,VILLA,agbalepedo,600000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 3 pièces à Cité Mokpokpo,LOCATION,VILLA,non precise,600000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa de 06 pièces - Nukafu,LOCATION,VILLA,nukafu,600000.0,6,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 05 pièces Atikoumé estao,LOCATION,VILLA,atikoume,600000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa duplex 4 pièces - Tokoin Nukafu,LOCATION,VILLA,tokoin,600000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 11 pièces - Avenou,LOCATION,VILLA,avenou,600000.0,11,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces - Lomé,LOCATION,VILLA,lome,600000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa - Ablogamé Sarakawa,LOCATION,VILLA,ablogame,600000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa meublée 4 pièces - Agoe 2 Lion,LOCATION,VILLA,agoe 2 lions,600000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa duplex 7 pièces - Ablogamé,LOCATION,VILLA,ablogame,600000.0,7,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa jardin de 10 chambres salon à Hedranawoé clinique,LOCATION,VILLA,hedzranawoe clinique,600000.0,10,,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Location villa de 8 pièces à adidogomé ipj,LOCATION,VILLA,adidogome,600000.0,8,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces - Lomé,LOCATION,VILLA,lome,550000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa meublé - Adidogomé,LOCATION,VILLA,adidogome,550000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 11 pièces - Adidogomé,LOCATION,VILLA,adidogome,550000.0,11,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa de 8 pièces à avenou,LOCATION,VILLA,avenou,550000.0,8,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa meublé 3 ch ambres salon à Djidjolé,LOCATION,VILLA,djidjole,500000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 5 pièces de haut standing a Agoé Daliko,LOCATION,VILLA,agoe daliko,500000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa haute game 04 pièces Agoe Daliko,LOCATION,VILLA,haute game,500000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 5 pièces - Agoé Daliko,LOCATION,VILLA,agoe daliko,500000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location mini villa 2chs à Agoe 2 Lion,LOCATION,VILLA,agoe,500000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa meublée 4 pièces - Agbalepedo,LOCATION,VILLA,agbalepedo,500000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 6 pièces Avénou,LOCATION,VILLA,avenou,500000.0,6,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa de 06 pièces - kégué,LOCATION,VILLA,kegue,500000.0,6,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa meublée 3 pièces - Tokoin Soted,LOCATION,VILLA,tokoin,500000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa meublée 3 chambres salon à Avépozo,LOCATION,VILLA,avepozo,500000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa à Agoe Daliko Lomé,LOCATION,VILLA,agoe daliko lome,500000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa - Kégué Kpatcha,LOCATION,VILLA,kegue,500000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 6 pièces - Kodjoviakope,LOCATION,VILLA,kodjoviakope,500000.0,6,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 3 pièces - Agoè,LOCATION,VILLA,agoe,500000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa duplex 4 pièces - Adidogomé,LOCATION,VILLA,adidogome,500000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
TOGO IMMOBILIER,Location maison duplex haut standing à Adidogomé Sagbado,LOCATION,VILLA,adidogome,500000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa meublé de 4 pièces à Kpogan,LOCATION,VILLA,kpogan,450000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa meublée 3 pièces - Tokoin,LOCATION,VILLA,tokoin,450000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa meublée 3 pièces - tokoin,LOCATION,VILLA,tokoin,450000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 6 pièces à Bailler - Kpogan Lomé,LOCATION,VILLA,kpogan lome,450000.0,6,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa meublée 3 pièces à adidogomé cité mokpokpo,LOCATION,VILLA,adidogome,450000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa duplex 2 chambres salon Agoe lycée mairie,LOCATION,VILLA,agoe,450000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa basse 3 chambres salon à Tokoin forever a,LOCATION,VILLA,tokoin,450000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location Villa de 8 pièces à Tokoin Super Taco,LOCATION,VILLA,tokoin,400000.0,8,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces - Hedranawoé à côté de l'hôtel balkan une cilla duplex de 3 chambres salon,LOCATION,VILLA,hedzranawoe a cote de l hotel balkan une cilla duplex de 3 chambres salon,400000.0,4,,CoinAfrique,coinafrique,zone_trop_longue
COIN D'AFRIQUE,Location villa 4 pièces à Nyékonakpoé,LOCATION,VILLA,nyekonakpoe,400000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa duplex de 5 pièces à Soviépé,LOCATION,VILLA,soviepe,400000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location Villa de 8 pièces à Avépozo,LOCATION,VILLA,avepozo,400000.0,8,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 3 chambres à Tokoin Forever,LOCATION,VILLA,tokoin,400000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa base 4 chambres à Super taco,LOCATION,VILLA,super taco,400000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa duplex 4 pièces haut standing a Agoé cacaveli,LOCATION,VILLA,cacaveli,400000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa duplex 8 pièces - Agoé cacaveli,LOCATION,VILLA,agoe cacaveli,400000.0,8,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces - Forever,LOCATION,VILLA,forever,400000.0,4,,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Location villa 5 pièces - Nyekonakpoe,LOCATION,VILLA,nyekonakpoe,400000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 3 chambre salon à Hedrzanwoé hôtel balkan,LOCATION,VILLA,hedzranawoe,400000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 5 pièces - Lomé,LOCATION,VILLA,lome,400000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces a hedranawoé hôtel balkan,LOCATION,VILLA,hedzranawoe hotel balkan,400000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces - Hedzranawoe,LOCATION,VILLA,hedzranawoe,400000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa meublée 3 pièces - Agoè,LOCATION,VILLA,agoe,400000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location mini villa 3 pièces - Agoè,LOCATION,VILLA,agoe,400000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa meublée 4 pièces à Tokoin soted Lomé,LOCATION,VILLA,tokoin,400000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa basse jardin 7 pièces a forever,LOCATION,VILLA,basse jardin,400000.0,7,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa cour unique 4 chambres salon à Bé hôpital,LOCATION,VILLA,be,400000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 5 pièces - Agoè CEG Est,LOCATION,VILLA,agoe,400000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa située juste derrière Mèche Amina,LOCATION,VILLA,situee juste,400000.0,Non spécifié,,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Location villa duplex jardin de 5 pièces a Ablogamé sarakawa,LOCATION,VILLA,ablogame,400000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 5 pièces - Kégué,LOCATION,VILLA,kegue,400000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 chambres à Kegue,LOCATION,VILLA,kegue,400000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa duplex 4 pièces - Adidoadon,LOCATION,VILLA,adidoadin,350000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa basse 5 pièces - Tosti,LOCATION,VILLA,tosti,350000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa meublée de 3 pieces à Baguida,LOCATION,VILLA,baguida,350000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces a hedranawoe,LOCATION,VILLA,hedzranawoe,350000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces - Lomé,LOCATION,VILLA,lome,350000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 5 pièces à forever 3 k au bord du goudron,LOCATION,VILLA,forever,350000.0,5,,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Location villa meublée 3 pièces - Baguida Cité BCEAO,LOCATION,VILLA,baguida,350000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa duplex 4 chambres à Tokoin Doumassessé,LOCATION,VILLA,tokoin,350000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa duplex 5 pièces - Adewui,LOCATION,VILLA,adewui,350000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 chambres salon à Casablanca a 20 m du goudron,LOCATION,VILLA,casablanca a,350000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa duplex cour unique 4 chambres à Lankouvi,LOCATION,VILLA,lankouvi,350000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa meublé - Kpogan,LOCATION,VILLA,kpogan,350000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 5 pièces a n'kafou,LOCATION,VILLA,nukafou,350000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa cour unique située à Lankouvi,LOCATION,VILLA,lankouvi,350000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 10 pièces - Hédzranawoé Station Yatt,LOCATION,VILLA,hedzranawoe,350000.0,10,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa duplex staffée de 06 chambres salon à Hedjranawoé - yatt&co à 100m du goudron,LOCATION,VILLA,yatt co a 100m du goudron,350000.0,6,,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Location villa meublée 4pièces - Adidogomè,LOCATION,VILLA,adidogome,350000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa meublée - Agoé,LOCATION,VILLA,agoe,350000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location mini villa meublée de 2 chambres salon - Agoe,LOCATION,VILLA,agoe,350000.0,2,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 5 pièces - Kegué,LOCATION,VILLA,kegue,350000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa duplex 5 pièces - Hedzranawoe,LOCATION,VILLA,hedzranawoe,350000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa de 04 pièces à Nyekonakpoe,LOCATION,VILLA,nyekonakpoe,350000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa de 8 pièces à Cerfer,LOCATION,VILLA,cerfer,350000.0,8,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villas 3 pièces - lomé,LOCATION,VILLA,lome,340000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces - Tokoin witti,LOCATION,VILLA,tokoin,340000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces à Tokoin Wuiti,LOCATION,VILLA,tokoin,340000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa meublé de chambres salon à Kpogan,LOCATION,VILLA,kpogan,300000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 5 pièces - Nukafu,LOCATION,VILLA,nukafu,300000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces à Tokoin franciscain,LOCATION,VILLA,tokoin,300000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 6 pièces - Nukafou,LOCATION,VILLA,nukafou,300000.0,6,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa meublée 4 pièces à Adidogomé,LOCATION,VILLA,adidogome,300000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villas 5 pièces - lomé,LOCATION,VILLA,lome,300000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces - Djidjole,LOCATION,VILLA,djidjole,300000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 8 pièces a Nukafu saint Joseph,LOCATION,VILLA,nukafu saint joseph,300000.0,8,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa jardin de 3 chambres salon à Totsi,LOCATION,VILLA,totsi,300000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces - Adidogomé soviepé,LOCATION,VILLA,adidogome,300000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa basse de 5 pièces - Baguida mairie,LOCATION,VILLA,baguida mairie,300000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 03 pièces Djidjolé,LOCATION,VILLA,djidjole,300000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces - Djidjolé,LOCATION,VILLA,djidjole,300000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces - Agoè Sogbossito,LOCATION,VILLA,agoe,300000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa meublée 4 pièces - Adidogomé,LOCATION,VILLA,adidogome,300000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces - Djidjole Susanne Aho,LOCATION,VILLA,djidjole susanne aho,300000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 03 pièces à Agoè Téléssou,LOCATION,VILLA,agoe,300000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces - Kégué,LOCATION,VILLA,kegue,300000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces - Lomé,LOCATION,VILLA,lome,300000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa duplex 5 chambres salon à Kegué,LOCATION,VILLA,kegue,280000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces - Attiegou,LOCATION,VILLA,attiegou,280000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 1 pièces - Lomé,LOCATION,VILLA,lome,275000.0,1,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villas 5 pièces - lomé,LOCATION,VILLA,lome,250000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 6 pièces - Agbavi,LOCATION,VILLA,agbavi,250000.0,6,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 8 pièces à Adidogomé,LOCATION,VILLA,adidogome,250000.0,8,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces à novissi,LOCATION,VILLA,novissi,250000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa meublée 5 pièces à Agoè catholique d'atchanvédd 4,LOCATION,VILLA,agoe,250000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 5 pièces - Kpota,LOCATION,VILLA,be kpota,250000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location cours unique de 03 pièces - Avedji - leo 2000,LOCATION,VILLA,leo 2000,250000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa meublée 3 pièces - Adidogomé sagbado,LOCATION,VILLA,adidogome,250000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
TOGO IMMOBILIER,Location villa 4 pièces - Novissi,LOCATION,VILLA,novissi,250000.0,4,600.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Location villa cour unique de 4 pièces à forever bar 3 k,LOCATION,VILLA,forever bar,250000.0,4,,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Location villa 4 pièces - Agoè Minamadou,LOCATION,VILLA,agoe,250000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa cour unique 3 chambres salon à Forever bar 3 k,LOCATION,VILLA,forever bar,250000.0,3,,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Location villa 6 pièces - Baguida Lome,LOCATION,VILLA,baguida,250000.0,6,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa cours unique 4 pièces à Agoe,LOCATION,VILLA,agoe,250000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 5 pièces a Nukafu,LOCATION,VILLA,nukafu,250000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4pièces - Adidogome,LOCATION,VILLA,adidogome,250000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 5 chambres Nukafu,LOCATION,VILLA,nukafu,250000.0,5,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa - Baguida Lome,LOCATION,VILLA,baguida,250000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa duplex 3 chambres salon + 2 dépendances à Avepozo,LOCATION,VILLA,avepozo,250000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces - Agbalepedo Haac,LOCATION,VILLA,agbalepedo,250000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 03 pièces à Agoè Assiyeye,LOCATION,VILLA,agoe,230000.0,3,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 chambres salon à Adidogomè Atigagomé,LOCATION,VILLA,adidogome atigagome,220000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location Villa 4 pièces - Agoé,LOCATION,VILLA,agoe,200000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location voiture 4 pièces - Attiegou,LOCATION,VILLA,attiegou,200000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 04 pièces - Tokoin Casablanca,LOCATION,VILLA,tokoin,200000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa 4 pièces à avedji y au bord du goudron,LOCATION,VILLA,avedji y,200000.0,4,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Location villa - Agoe docta lafia et China Mall,LOCATION,VILLA,agoe docta lafia et china mall,200000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
